[INFO] [2024-11-10 07:08:53,471] [DBTune-oltpbench_wikipedia_smac_ground_truth] Start new DBTune task
[INFO] [2024-11-10 07:54:00,861] [autotune] [step 13] generate knobs: {'autocommit': 'OFF', 'automatic_sp_privileges': 'OFF', 'back_log': 40155, 'binlog_cache_size': 1834798324, 'binlog_direct_non_transactional_updates': 'ON', 'binlog_error_action': 'IGNORE_ERROR', 'binlog_format': 'STATEMENT', 'binlog_group_commit_sync_delay': 285515, 'binlog_group_commit_sync_no_delay_count': 89872, 'binlog_order_commits': 'OFF', 'binlog_row_image': 'full', 'binlog_rows_query_log_events': 'OFF', 'binlog_stmt_cache_size': 3223323565, 'bulk_insert_buffer_size': 76574854, 'check_proxy_users': 'ON', 'completion_type': 'RELEASE', 'concurrent_insert': 'NEVER', 'connect_timeout': 9482747, 'default_week_format': 2, 'delay_key_write': 'ON', 'div_precision_increment': 3, 'end_markers_in_json': 'ON', 'eq_range_index_dive_limit': 2732708178, 'expire_logs_days': 91, 'explicit_defaults_for_timestamp': 'OFF', 'flush': 'ON', 'flush_time': 5, 'ft_min_word_len': 2, 'ft_query_expansion_limit': 964, 'general_log': 'OFF', 'group_concat_max_len': 6240164834551109000, 'host_cache_size': 35274, 'innodb_adaptive_flushing': 'OFF', 'innodb_adaptive_flushing_lwm': 40, 'innodb_adaptive_hash_index_parts': 292, 'innodb_adaptive_max_sleep_delay': 304516, 'innodb_api_bk_commit_interval': 997935049, 'innodb_api_disable_rowlock': 'ON', 'innodb_api_enable_binlog': 'ON', 'innodb_api_enable_mdl': 'ON', 'innodb_autoextend_increment': 269, 'innodb_buffer_pool_size': 14584383829, 'innodb_change_buffer_max_size': 47, 'innodb_change_buffering': 'none', 'innodb_cmp_per_index_enabled': 'OFF', 'innodb_commit_concurrency': 888, 'innodb_compression_failure_threshold_pct': 3, 'innodb_compression_level': 0, 'innodb_compression_pad_pct_max': 10, 'innodb_concurrency_tickets': 3217712405, 'innodb_deadlock_detect': 'OFF', 'innodb_default_row_format': 'COMPACT', 'innodb_disable_sort_file_cache': 'ON', 'innodb_doublewrite': 'ON', 'innodb_file_per_table': 'OFF', 'innodb_fill_factor': 20, 'innodb_flush_log_at_timeout': 28, 'innodb_flush_log_at_trx_commit': '2', 'innodb_flush_neighbors': '1', 'innodb_flush_sync': 'ON', 'innodb_flushing_avg_loops': 270, 'innodb_ft_cache_size': 58390472, 'innodb_ft_enable_diag_print': 'ON', 'innodb_ft_enable_stopword': 'ON', 'innodb_ft_max_token_size': 79, 'innodb_ft_min_token_size': 13, 'innodb_ft_num_word_optimize': 3037, 'innodb_ft_result_cache_limit': 2585352749, 'innodb_ft_sort_pll_degree': 14, 'innodb_ft_total_cache_size': 1237317510, 'innodb_io_capacity': 707952, 'innodb_io_capacity_max': 8547, 'innodb_log_buffer_size': 1551476769, 'innodb_log_compressed_pages': 'OFF', 'innodb_log_file_size': 847000054, 'innodb_log_files_in_group': 2, 'innodb_log_write_ahead_size': 11382, 'innodb_lru_scan_depth': 362, 'innodb_max_dirty_pages_pct': 41, 'innodb_max_dirty_pages_pct_lwm': 26, 'innodb_max_purge_lag': 2613752811, 'innodb_max_purge_lag_delay': 8046388, 'innodb_max_undo_log_size': 7805302723144058000, 'innodb_old_blocks_time': 988935432, 'innodb_online_alter_log_max_size': 13476675879733332000, 'innodb_open_files': 336243, 'innodb_optimize_fulltext_only': 'ON', 'innodb_page_cleaners': 5, 'innodb_print_all_deadlocks': 'ON', 'innodb_purge_batch_size': 4320, 'innodb_purge_rseg_truncate_frequency': 83, 'innodb_purge_threads': 30, 'innodb_random_read_ahead': 'OFF', 'innodb_read_ahead_threshold': 64, 'innodb_read_io_threads': 51, 'innodb_replication_delay': 7845, 'innodb_rollback_on_timeout': 'ON', 'innodb_rollback_segments': 23, 'innodb_sort_buffer_size': 14827576, 'innodb_spin_wait_delay': 48, 'innodb_stats_auto_recalc': 'ON', 'innodb_stats_include_delete_marked': 'OFF', 'innodb_stats_method': 'nulls_ignored', 'innodb_stats_on_metadata': 'ON', 'innodb_stats_persistent': 'OFF', 'innodb_stats_transient_sample_pages': 20, 'innodb_strict_mode': 'ON', 'innodb_sync_array_size': 332, 'innodb_sync_spin_loops': 23684, 'innodb_table_locks': 'OFF', 'innodb_thread_concurrency': 926, 'innodb_thread_sleep_delay': 81045, 'innodb_undo_log_truncate': 'OFF', 'innodb_use_native_aio': 'OFF', 'innodb_write_io_threads': 21, 'join_buffer_size': 598538342, 'keep_files_on_create': 'OFF', 'key_buffer_size': 6280316351, 'key_cache_age_threshold': 5597, 'key_cache_block_size': 5582, 'key_cache_division_limit': 32, 'local_infile': 'OFF', 'log_bin_trust_function_creators': 'ON', 'log_bin_use_v1_row_events': 'ON', 'log_builtin_as_identified_by_password': 'ON', 'log_output': 'FILE', 'log_queries_not_using_indexes': 'OFF', 'log_slave_updates': 'ON', 'log_slow_admin_statements': 'OFF', 'log_statements_unsafe_for_binlog': 'OFF', 'log_syslog_include_pid': 'OFF', 'log_timestamps': 'UTC', 'long_query_time': 16, 'low_priority_updates': 'OFF', 'lower_case_table_names': 2, 'master_verify_checksum': 'OFF', 'max_allowed_packet': 1014956941, 'max_binlog_cache_size': 6757378508711349000, 'max_binlog_size': 917886479, 'max_binlog_stmt_cache_size': 3448361560101428000, 'max_connections': 54706, 'max_delayed_threads': 11576, 'max_digest_length': 705654, 'max_error_count': 39548, 'max_heap_table_size': 66636108, 'max_join_size': 4780533601613195000, 'max_length_for_sort_data': 1694456, 'max_points_in_geometry': 336322, 'max_prepared_stmt_count': 939472, 'max_seeks_for_key': 9408363739354336000, 'max_sort_length': 6470437, 'max_user_connections': 4259578936, 'max_write_lock_count': 11844571954158210000, 'multi_range_count': 2350734374, 'mysql_native_password_proxy_users': 'ON', 'net_buffer_length': 799934, 'net_read_timeout': 57, 'net_write_timeout': 78, 'ngram_token_size': 5, 'offline_mode': 'OFF', 'old_alter_table': 'ON', 'old_passwords': '0', 'open_files_limit': 482821, 'optimizer_prune_level': 0, 'optimizer_search_depth': 52, 'preload_buffer_size': 232124777, 'query_alloc_block_size': 63523624, 'query_cache_limit': 66421263, 'query_cache_min_res_unit': 53848, 'query_cache_size': 590148205, 'query_cache_wlock_invalidate': 'ON', 'query_prealloc_size': 4358486, 'range_alloc_block_size': 34274, 'read_buffer_size': 104887800, 'read_rnd_buffer_size': 84594294, 'require_secure_transport': 'ON', 'session_track_gtids': 'ALL_GTIDS', 'session_track_schema': 'ON', 'session_track_state_change': 'OFF', 'session_track_transaction_info': 'CHARACTERISTICS', 'show_compatibility_56': 'OFF', 'skip_external_locking': 'OFF', 'skip_name_resolve': 'ON', 'skip_networking': 'ON', 'slow_query_log': 'ON', 'sort_buffer_size': 100067732, 'stored_program_cache': 468200, 'sync_binlog': 2112408761, 'sync_frm': 'OFF', 'table_definition_cache': 171098, 'table_open_cache': 152808, 'table_open_cache_instances': 52, 'thread_cache_size': 6607, 'tmp_table_size': 507838862, 'transaction_alloc_block_size': 5695, 'transaction_prealloc_size': 118722, 'updatable_views_with_limit': 'NO'}

[INFO] [2024-11-10 07:54:05,906] [autotune] Close db successfully
[INFO] [2024-11-10 07:54:05,906] [autotune] mysql is shut down
[INFO] [2024-11-10 07:54:05,909] [autotune] generated config file done
[INFO] [2024-11-10 07:54:05,942] [autotune] wait for connection
[INFO] [2024-11-10 07:54:26,986] [autotune] Connected to MySQL db
[INFO] [2024-11-10 07:54:26,987] [autotune] finish 21 seconds waiting for connection
[INFO] [2024-11-10 07:54:26,987] [autotune] /usr/sbin/mysqld --defaults-file=scripts/template/experiment_normandy.cnf
[INFO] [2024-11-10 07:54:26,987] [autotune] mysql is up
[INFO] [2024-11-10 07:54:26,988] [autotune] sleeping for 5 seconds after restarting mysql
[INFO] [2024-11-10 07:54:32,367] [autotune] [DBG]. bash /usr/local/lib/python3.8/dist-packages/autotune/cli/run_oltpbench.sh wikipedia /oltpbench/config/sample_wikipedia_config.xml 1731225272
[INFO] [2024-11-10 07:55:37,497] [DBTune-oltpbench_wikipedia_smac_ground_truth] Iteration 13, objective value: [2147483647].
[INFO] [2024-11-10 07:55:51,466] [autotune] [step 14] generate knobs: {'autocommit': 'ON', 'automatic_sp_privileges': 'ON', 'back_log': 31582, 'binlog_cache_size': 643792219, 'binlog_direct_non_transactional_updates': 'OFF', 'binlog_error_action': 'IGNORE_ERROR', 'binlog_format': 'ROW', 'binlog_group_commit_sync_delay': 705630, 'binlog_group_commit_sync_no_delay_count': 68385, 'binlog_order_commits': 'OFF', 'binlog_row_image': 'full', 'binlog_rows_query_log_events': 'ON', 'binlog_stmt_cache_size': 3872361122, 'bulk_insert_buffer_size': 39643775, 'check_proxy_users': 'ON', 'completion_type': 'CHAIN', 'concurrent_insert': 'ALWAYS', 'connect_timeout': 14230492, 'default_week_format': 0, 'delay_key_write': 'ALL', 'div_precision_increment': 5, 'end_markers_in_json': 'OFF', 'eq_range_index_dive_limit': 1705944, 'expire_logs_days': 49, 'explicit_defaults_for_timestamp': 'OFF', 'flush': 'OFF', 'flush_time': 6, 'ft_min_word_len': 7, 'ft_query_expansion_limit': 835, 'general_log': 'OFF', 'group_concat_max_len': 8522302393073648000, 'host_cache_size': 62605, 'innodb_adaptive_flushing': 'OFF', 'innodb_adaptive_flushing_lwm': 46, 'innodb_adaptive_hash_index_parts': 88, 'innodb_adaptive_max_sleep_delay': 867418, 'innodb_api_bk_commit_interval': 43319964, 'innodb_api_disable_rowlock': 'ON', 'innodb_api_enable_binlog': 'ON', 'innodb_api_enable_mdl': 'ON', 'innodb_autoextend_increment': 862, 'innodb_buffer_pool_size': 13694834377, 'innodb_change_buffer_max_size': 49, 'innodb_change_buffering': 'changes', 'innodb_cmp_per_index_enabled': 'OFF', 'innodb_commit_concurrency': 100, 'innodb_compression_failure_threshold_pct': 80, 'innodb_compression_level': 8, 'innodb_compression_pad_pct_max': 28, 'innodb_concurrency_tickets': 3453384677, 'innodb_deadlock_detect': 'OFF', 'innodb_default_row_format': 'REDUNDANT', 'innodb_disable_sort_file_cache': 'OFF', 'innodb_doublewrite': 'OFF', 'innodb_file_per_table': 'OFF', 'innodb_fill_factor': 95, 'innodb_flush_log_at_timeout': 2644, 'innodb_flush_log_at_trx_commit': '0', 'innodb_flush_neighbors': '1', 'innodb_flush_sync': 'OFF', 'innodb_flushing_avg_loops': 725, 'innodb_ft_cache_size': 32677883, 'innodb_ft_enable_diag_print': 'ON', 'innodb_ft_enable_stopword': 'ON', 'innodb_ft_max_token_size': 52, 'innodb_ft_min_token_size': 6, 'innodb_ft_num_word_optimize': 3061, 'innodb_ft_result_cache_limit': 31498626, 'innodb_ft_sort_pll_degree': 2, 'innodb_ft_total_cache_size': 230513634, 'innodb_io_capacity': 418984, 'innodb_io_capacity_max': 16202, 'innodb_log_buffer_size': 4175811811, 'innodb_log_compressed_pages': 'OFF', 'innodb_log_file_size': 102414801, 'innodb_log_files_in_group': 3, 'innodb_log_write_ahead_size': 741, 'innodb_lru_scan_depth': 1170, 'innodb_max_dirty_pages_pct': 8, 'innodb_max_dirty_pages_pct_lwm': 73, 'innodb_max_purge_lag': 1474693919, 'innodb_max_purge_lag_delay': 7832858, 'innodb_max_undo_log_size': 8783205994529514000, 'innodb_old_blocks_time': 1227661796, 'innodb_online_alter_log_max_size': 12620512771052490000, 'innodb_open_files': 289899, 'innodb_optimize_fulltext_only': 'ON', 'innodb_page_cleaners': 6, 'innodb_print_all_deadlocks': 'OFF', 'innodb_purge_batch_size': 1379, 'innodb_purge_rseg_truncate_frequency': 23, 'innodb_purge_threads': 20, 'innodb_random_read_ahead': 'OFF', 'innodb_read_ahead_threshold': 36, 'innodb_read_io_threads': 25, 'innodb_replication_delay': 1328, 'innodb_rollback_on_timeout': 'OFF', 'innodb_rollback_segments': 49, 'innodb_sort_buffer_size': 3303401, 'innodb_spin_wait_delay': 1987, 'innodb_stats_auto_recalc': 'OFF', 'innodb_stats_include_delete_marked': 'OFF', 'innodb_stats_method': 'nulls_unequal', 'innodb_stats_on_metadata': 'ON', 'innodb_stats_persistent': 'ON', 'innodb_stats_transient_sample_pages': 88, 'innodb_strict_mode': 'ON', 'innodb_sync_array_size': 295, 'innodb_sync_spin_loops': 4838, 'innodb_table_locks': 'ON', 'innodb_thread_concurrency': 448, 'innodb_thread_sleep_delay': 633219, 'innodb_undo_log_truncate': 'OFF', 'innodb_use_native_aio': 'OFF', 'innodb_write_io_threads': 17, 'join_buffer_size': 1015098540, 'keep_files_on_create': 'OFF', 'key_buffer_size': 3882459558, 'key_cache_age_threshold': 19558, 'key_cache_block_size': 8977, 'key_cache_division_limit': 21, 'local_infile': 'OFF', 'log_bin_trust_function_creators': 'ON', 'log_bin_use_v1_row_events': 'ON', 'log_builtin_as_identified_by_password': 'ON', 'log_output': 'TABLE', 'log_queries_not_using_indexes': 'OFF', 'log_slave_updates': 'ON', 'log_slow_admin_statements': 'OFF', 'log_statements_unsafe_for_binlog': 'OFF', 'log_syslog_include_pid': 'ON', 'log_timestamps': 'SYSTEM', 'long_query_time': 13, 'low_priority_updates': 'ON', 'lower_case_table_names': 2, 'master_verify_checksum': 'OFF', 'max_allowed_packet': 686198373, 'max_binlog_cache_size': 15320508478118058000, 'max_binlog_size': 893921844, 'max_binlog_stmt_cache_size': 9960360593748764000, 'max_connections': 67220, 'max_delayed_threads': 11883, 'max_digest_length': 704293, 'max_error_count': 59615, 'max_heap_table_size': 764610473, 'max_join_size': 13810115029827250000, 'max_length_for_sort_data': 1431746, 'max_points_in_geometry': 557422, 'max_prepared_stmt_count': 107728, 'max_seeks_for_key': 15911235024167064000, 'max_sort_length': 2879829, 'max_user_connections': 1703315647, 'max_write_lock_count': 6277932607927730000, 'multi_range_count': 2020593754, 'mysql_native_password_proxy_users': 'ON', 'net_buffer_length': 734143, 'net_read_timeout': 16, 'net_write_timeout': 40, 'ngram_token_size': 9, 'offline_mode': 'OFF', 'old_alter_table': 'ON', 'old_passwords': '2', 'open_files_limit': 28923, 'optimizer_prune_level': 0, 'optimizer_search_depth': 19, 'preload_buffer_size': 449344893, 'query_alloc_block_size': 111462603, 'query_cache_limit': 74910871, 'query_cache_min_res_unit': 53735, 'query_cache_size': 1062700371, 'query_cache_wlock_invalidate': 'OFF', 'query_prealloc_size': 22923945, 'range_alloc_block_size': 28558, 'read_buffer_size': 506496902, 'read_rnd_buffer_size': 55472241, 'require_secure_transport': 'OFF', 'session_track_gtids': 'ALL_GTIDS', 'session_track_schema': 'OFF', 'session_track_state_change': 'ON', 'session_track_transaction_info': 'OFF', 'show_compatibility_56': 'ON', 'skip_external_locking': 'OFF', 'skip_name_resolve': 'ON', 'skip_networking': 'ON', 'slow_query_log': 'OFF', 'sort_buffer_size': 117926832, 'stored_program_cache': 222129, 'sync_binlog': 1731435444, 'sync_frm': 'OFF', 'table_definition_cache': 165471, 'table_open_cache': 215823, 'table_open_cache_instances': 26, 'thread_cache_size': 9565, 'tmp_table_size': 736669769, 'transaction_alloc_block_size': 21155, 'transaction_prealloc_size': 126235, 'updatable_views_with_limit': 'YES'}

[INFO] [2024-11-10 07:55:54,511] [autotune] Close db successfully
[INFO] [2024-11-10 07:55:54,511] [autotune] mysql is shut down
[INFO] [2024-11-10 07:55:54,514] [autotune] generated config file done
[INFO] [2024-11-10 07:55:54,544] [autotune] wait for connection
[INFO] [2024-11-10 07:56:04,567] [autotune] Connected to MySQL db
[INFO] [2024-11-10 07:56:04,568] [autotune] finish 10 seconds waiting for connection
[INFO] [2024-11-10 07:56:04,568] [autotune] /usr/sbin/mysqld --defaults-file=scripts/template/experiment_normandy.cnf
[INFO] [2024-11-10 07:56:04,568] [autotune] mysql is up
[INFO] [2024-11-10 07:56:04,569] [autotune] sleeping for 5 seconds after restarting mysql
[INFO] [2024-11-10 07:56:09,925] [autotune] [DBG]. bash /usr/local/lib/python3.8/dist-packages/autotune/cli/run_oltpbench.sh wikipedia /oltpbench/config/sample_wikipedia_config.xml 1731225369
[INFO] [2024-11-10 07:57:15,069] [DBTune-oltpbench_wikipedia_smac_ground_truth] Iteration 14, objective value: [2147483647].
[INFO] [2024-11-10 07:57:31,972] [autotune] [step 15] generate knobs: {'autocommit': 'ON', 'automatic_sp_privileges': 'ON', 'back_log': 10745, 'binlog_cache_size': 981016706, 'binlog_direct_non_transactional_updates': 'OFF', 'binlog_error_action': 'IGNORE_ERROR', 'binlog_format': 'ROW', 'binlog_group_commit_sync_delay': 35198, 'binlog_group_commit_sync_no_delay_count': 82427, 'binlog_order_commits': 'OFF', 'binlog_row_image': 'minimal', 'binlog_rows_query_log_events': 'OFF', 'binlog_stmt_cache_size': 1229647540, 'bulk_insert_buffer_size': 78801418, 'check_proxy_users': 'OFF', 'completion_type': 'RELEASE', 'concurrent_insert': 'ALWAYS', 'connect_timeout': 19932612, 'default_week_format': 5, 'delay_key_write': 'ON', 'div_precision_increment': 14, 'end_markers_in_json': 'ON', 'eq_range_index_dive_limit': 3154656307, 'expire_logs_days': 72, 'explicit_defaults_for_timestamp': 'OFF', 'flush': 'OFF', 'flush_time': 9, 'ft_min_word_len': 8, 'ft_query_expansion_limit': 999, 'general_log': 'ON', 'group_concat_max_len': 4146279305379364000, 'host_cache_size': 47080, 'innodb_adaptive_flushing': 'OFF', 'innodb_adaptive_flushing_lwm': 29, 'innodb_adaptive_hash_index_parts': 8, 'innodb_adaptive_max_sleep_delay': 842120, 'innodb_api_bk_commit_interval': 26732518, 'innodb_api_disable_rowlock': 'ON', 'innodb_api_enable_binlog': 'ON', 'innodb_api_enable_mdl': 'OFF', 'innodb_autoextend_increment': 117, 'innodb_buffer_pool_size': 19599558604, 'innodb_change_buffer_max_size': 24, 'innodb_change_buffering': 'purges', 'innodb_cmp_per_index_enabled': 'OFF', 'innodb_commit_concurrency': 418, 'innodb_compression_failure_threshold_pct': 18, 'innodb_compression_level': 0, 'innodb_compression_pad_pct_max': 36, 'innodb_concurrency_tickets': 19690016, 'innodb_deadlock_detect': 'ON', 'innodb_default_row_format': 'DYNAMIC', 'innodb_disable_sort_file_cache': 'OFF', 'innodb_doublewrite': 'OFF', 'innodb_file_per_table': 'OFF', 'innodb_fill_factor': 33, 'innodb_flush_log_at_timeout': 2439, 'innodb_flush_log_at_trx_commit': '2', 'innodb_flush_neighbors': '0', 'innodb_flush_sync': 'OFF', 'innodb_flushing_avg_loops': 157, 'innodb_ft_cache_size': 75289228, 'innodb_ft_enable_diag_print': 'ON', 'innodb_ft_enable_stopword': 'ON', 'innodb_ft_max_token_size': 39, 'innodb_ft_min_token_size': 12, 'innodb_ft_num_word_optimize': 1020, 'innodb_ft_result_cache_limit': 810743348, 'innodb_ft_sort_pll_degree': 11, 'innodb_ft_total_cache_size': 1573312440, 'innodb_io_capacity': 1972098, 'innodb_io_capacity_max': 33138, 'innodb_log_buffer_size': 45719050, 'innodb_log_compressed_pages': 'ON', 'innodb_log_file_size': 833393158, 'innodb_log_files_in_group': 8, 'innodb_log_write_ahead_size': 9433, 'innodb_lru_scan_depth': 148, 'innodb_max_dirty_pages_pct': 40, 'innodb_max_dirty_pages_pct_lwm': 7, 'innodb_max_purge_lag': 3508209984, 'innodb_max_purge_lag_delay': 4803185, 'innodb_max_undo_log_size': 1379625344600796000, 'innodb_old_blocks_time': 619089352, 'innodb_online_alter_log_max_size': 8905582524823276000, 'innodb_open_files': 130885, 'innodb_optimize_fulltext_only': 'OFF', 'innodb_page_cleaners': 4, 'innodb_print_all_deadlocks': 'ON', 'innodb_purge_batch_size': 2927, 'innodb_purge_rseg_truncate_frequency': 59, 'innodb_purge_threads': 20, 'innodb_random_read_ahead': 'OFF', 'innodb_read_ahead_threshold': 41, 'innodb_read_io_threads': 31, 'innodb_replication_delay': 5689, 'innodb_rollback_on_timeout': 'ON', 'innodb_rollback_segments': 64, 'innodb_sort_buffer_size': 10435363, 'innodb_spin_wait_delay': 1300, 'innodb_stats_auto_recalc': 'OFF', 'innodb_stats_include_delete_marked': 'OFF', 'innodb_stats_method': 'nulls_unequal', 'innodb_stats_on_metadata': 'ON', 'innodb_stats_persistent': 'ON', 'innodb_stats_transient_sample_pages': 48, 'innodb_strict_mode': 'OFF', 'innodb_sync_array_size': 19, 'innodb_sync_spin_loops': 24403, 'innodb_table_locks': 'OFF', 'innodb_thread_concurrency': 20, 'innodb_thread_sleep_delay': 117842, 'innodb_undo_log_truncate': 'ON', 'innodb_use_native_aio': 'ON', 'innodb_write_io_threads': 3, 'join_buffer_size': 711880953, 'keep_files_on_create': 'ON', 'key_buffer_size': 10105311840, 'key_cache_age_threshold': 15017, 'key_cache_block_size': 4600, 'key_cache_division_limit': 77, 'local_infile': 'ON', 'log_bin_trust_function_creators': 'OFF', 'log_bin_use_v1_row_events': 'OFF', 'log_builtin_as_identified_by_password': 'ON', 'log_output': 'TABLE', 'log_queries_not_using_indexes': 'ON', 'log_slave_updates': 'ON', 'log_slow_admin_statements': 'OFF', 'log_statements_unsafe_for_binlog': 'ON', 'log_syslog_include_pid': 'ON', 'log_timestamps': 'SYSTEM', 'long_query_time': 3, 'low_priority_updates': 'ON', 'lower_case_table_names': 2, 'master_verify_checksum': 'ON', 'max_allowed_packet': 91494742, 'max_binlog_cache_size': 15846563176641546000, 'max_binlog_size': 89860164, 'max_binlog_stmt_cache_size': 5188110732545551000, 'max_connections': 6882, 'max_delayed_threads': 10998, 'max_digest_length': 471821, 'max_error_count': 41270, 'max_heap_table_size': 310361318, 'max_join_size': 15293600843688808000, 'max_length_for_sort_data': 7822508, 'max_points_in_geometry': 198376, 'max_prepared_stmt_count': 72633, 'max_seeks_for_key': 17890184786156016000, 'max_sort_length': 2253513, 'max_user_connections': 1501144848, 'max_write_lock_count': 15611296629832852000, 'multi_range_count': 1578299707, 'mysql_native_password_proxy_users': 'ON', 'net_buffer_length': 500349, 'net_read_timeout': 52, 'net_write_timeout': 64, 'ngram_token_size': 7, 'offline_mode': 'ON', 'old_alter_table': 'OFF', 'old_passwords': '2', 'open_files_limit': 367502, 'optimizer_prune_level': 0, 'optimizer_search_depth': 0, 'preload_buffer_size': 439689693, 'query_alloc_block_size': 62836113, 'query_cache_limit': 49222390, 'query_cache_min_res_unit': 43570, 'query_cache_size': 120093678, 'query_cache_wlock_invalidate': 'ON', 'query_prealloc_size': 129552816, 'range_alloc_block_size': 23128, 'read_buffer_size': 181511692, 'read_rnd_buffer_size': 120305734, 'require_secure_transport': 'ON', 'session_track_gtids': 'OFF', 'session_track_schema': 'OFF', 'session_track_state_change': 'OFF', 'session_track_transaction_info': 'STATE', 'show_compatibility_56': 'ON', 'skip_external_locking': 'ON', 'skip_name_resolve': 'OFF', 'skip_networking': 'ON', 'slow_query_log': 'OFF', 'sort_buffer_size': 6465308, 'stored_program_cache': 454824, 'sync_binlog': 1856797310, 'sync_frm': 'ON', 'table_definition_cache': 343795, 'table_open_cache': 183859, 'table_open_cache_instances': 5, 'thread_cache_size': 16376, 'tmp_table_size': 55741124, 'transaction_alloc_block_size': 47588, 'transaction_prealloc_size': 48860, 'updatable_views_with_limit': 'NO'}
